the_geom,cartodb_id,at_a_public_event_negative,at_a_public_event_positive,at_the_shops_negative,at_the_shops_positive,going_to_or_from_school_negative,going_to_or_from_school_positive,going_to_or_from_work_negative,going_to_or_from_work_positive,i_avoid_going_there_alone,i_never_went_back_there,i_reported_it_and_authorities_did_something,i_reported_it_but_authorities_did_nothing,i_stopped,i_told_my_friend_or_my_family,in_a_park_or_garden_negative,in_a_park_or_garden_positive,on_the_street_negative,on_the_street_positive,out_socially_negative,out_socially_positive,public_transport_negative,public_transport_positive,someone_using_alcohol_or_drugs_negative,this_happens_so_often_that_ia_m_just_used_to_it,age,created_datetime,dataset,description_negative,description_positive,description_translation,disability,ethnicity,ftb_demographics_heading,full_time_parent,gender,gender_discrimination_factor,id,in_work,location_adminarea1,location_adminarea1type,location_adminarea3,location_adminarea3type,location_adminarea4,location_adminarea4type,location_adminarea5,location_adminarea5type,location_adminarea6,location_adminarea6type,location_displaylatlng_lat,location_displaylatlng_lng,location_dragpoint,location_geocodequality,location_geocodequalitycode,location_latlng_lat,location_latlng_lng,location_linkid,location_mapurl,location_postalcode,location_sideofstreet,location_street,location_type_1,location_unknowninput,spot_type,location_what_happened_next_other,name,none,other,religion,student,submission_sets_support_length,submission_sets_support_name,submission_sets_support_url,submitter,submitter_avatar_url,submitter_id,submitter_name,submitter_provider_id,submitter_provider_type,submitter_username,time_of_day,unemployed,updated_datetime,url,user_token,visible
0101000020E6100000D736CD0BEC474040AC7FEBDDF3A9D43F,644,,,,,,,,,,,,,,,,,,On the street_positive,,,,,,,17,2018-05-26 09:27:24.018+00,47,,I use the road so often. The place has enough street lights at night and it is hardly rare to get a problem there.,,,,,,female,,116177,,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.322828,32.561926,false,STREET,B1AAA,0.322828,32.561926,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.32282765951626047,32.56192564336333|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-382114341",33903,false,Bukesa Lane 2,s,,good,,"Bukesa Lane 2, Kampala Central Region",,,,student,,,,,,,,,,,Anytime,,2018-05-26 09:27:24.035+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/116177,session:2031af73fd4001fc46ac55594b3a763a,true
0101000020E6100000686B6ED4E4464040E95F6AB927E7D33F,645,,,,,,,,Going to or from work_positive,,,,,,,,,,,,,,,,,22,2018-05-26 09:28:12.981+00,47,,"During  day I stay  around  on this road  and  people are busy on their work _x000D_Me, _x000D_It  is not a  noise  place. ",,,,,,female,,116180,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.310984,32.553857,false,STREET,B1AAA,0.310984,32.553857,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3109838279101741,32.55385713115483|marker-sm-50318A-1&scalebar=true&zoom=15&rand=263228581",33903,false,Mutesa 1 Road,s,,good,,"Mutesa 1 Road, Kampala Central Region",,,,,,,,,,,,,,,Afternoon,,2018-05-26 09:28:12.997+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/116180,session:0c4e7f42181fddc969857d9221be8429,true
0101000020E610000048B6978D9E474040793A554AC8C1D43F,646,At a public event_negative,,,,,,,,,I never went back there,,,,,,,,,,,,,,,20,2018-05-26 09:28:38.179+00,47,"A man practiced bad touch on my body, there is too much darkness in this area,  the streets should be named and put there security lights. ",,,,,,,female,gender_discrimination_factor,116184,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.324055,32.559728,false,STREET,B1AAA,0.324055,32.559728,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.32405542065207477,32.55972750627224|marker-sm-50318A-1&scalebar=true&zoom=15&rand=1869197306",33903,false,Mutesa 1 Road,s,,bad,,"Mutesa 1 Road, Kampala Central Region",,,,,,,,,,,,,,,Evening,,2018-05-26 09:28:38.195+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/116184,session:c53a5b05a371900ec075612c6bcc8075,true
0101000020E6100000E71B6835514440401937B699B161D33F,647,,,,,,,,,I avoid going there alone,,,,,,,,On the street_negative,,,,,,,,19,2018-05-26 09:28:43.679+00,47,I was bitten by a group of boys. That place doesn't have enough street lights. The City Council should provide street lights on Makayi road. ,,,,,,,female,,116186,,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.302772,32.533822,false,STREET,B1AAA,0.302772,32.533822,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.30277167406180455,32.53382246614791|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-1042073962",33903,false,Mackay Road 2,s,,bad,,"Mackay Road 2, Kampala Central Region",none,,,student,,,,,,,,,,,Late night,,2018-05-26 09:28:43.7+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/116186,session:ef74f27667a176dd0bae95315027e852,true
0101000020E61000004C5D7A3F8347404036E228058DBCD43F,648,,,,,,,Going to or from work_negative,,,I never went back there,,,,,,,On the street_negative,,,,,,Someone using alcohol or drugs_negative,,23,2018-05-26 09:28:59.611+00,47,"I was beaten and stolen. There are no street lights in the area, unfinished houses are many. They should but streetlights on the road.",,,,,,,female,,116189,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.323555,32.559026,false,STREET,B1AAA,0.323555,32.559026,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.32355457898363776,32.559026191802296|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-1796114179",33903,false,Mutesa 1 Road,s,,bad,,"Mutesa 1 Road, Kampala Central Region",none,,,,,,,,,,,,,,Evening,,2018-05-26 09:28:59.628+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/116189,session:190d552a9560c92a4b860ab24996cca9,true
0101000020E6100000DB80DAEF9A474040AA6D004301C5D43F,649,,,At the shops_negative,,,,,,,,,I reported it but authorities did nothing,,,,,,,Out socially_negative,,,,,This happens so often that Iâ€™m just used to it,17,2018-05-26 09:30:23.965+00,47,"I was in the market when I fell in a trench and got a compound fracture  just because the trenches are inbuilt ,let the trenches be built up and too the market ",,,,,,full time parent),female,,116195,,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.324879,32.559486,false,POINT,P1AAA,0.324879,32.559486,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3248793,32.5594861|marker-sm-50318A-1&scalebar=true&zoom=15&rand=95774025",33903,false,Tuskys,s,,bad,,"Tuskys, Kampala Central Region",none,,,,,,,,,,,,,,Evening,,2018-05-26 09:30:23.982+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/116195,session:af8d5c92ce144a301ed4416835e8f416,true
0101000020E6100000C5D6E619D84740401993E32E00EDD53F,650,,,,,,,Going to or from work_negative,,,,,,,I told my friend or my family),,,On the street_negative,,Out socially_negative,,,,Someone using alcohol or drugs_negative,This happens so often that Iâ€™m just used to it,25,2018-05-26 09:31:21.392+00,47,My phone was snatched. Poverty and drug users. Pit more security.,,,,,,,female,gender_discrimination_factor,116205,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.342748,32.561279,false,POINT,P1AAA,0.342748,32.561279,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3427479,32.5612793|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-2041589113",36188,false,PILA consultants,s,,bad,,"PILA consultants, Kampala Central Region",,other,,student,,,,,,,,,,,Anytime,,2018-05-26 09:31:21.542+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/116205,session:cfd2ed5074b6228a7bd6241af9b4669a,true
0101000020E6100000740B332E294540401E802A70265DD33F,651,,,,,,,Going to or from work_negative,,,,,,,,,,On the street_negative,,,,,,Someone using alcohol or drugs_negative,This happens so often that Iâ€™m just used to it,22,2018-05-26 09:32:14.232+00,47,"There are robers who break in the houses, the place is a slum and there is no police nearby. The local councils should work with police to make the place safe",,,,,,,female,gender_discrimination_factor,116212,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.302248,32.540443,false,STREET,B1AAA,0.302248,32.540443,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3022476385359608,32.540442744751246|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-1945831612",33903,false,Nateete (Wakaliga) Road,s,,bad,,"Nateete (Wakaliga) Road, Kampala Central Region",,,,,,,,,,,,,,,Anytime,,2018-05-26 09:32:14.248+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/116212,session:0a59d6dc1c37c9b541923468a26af14f,true
0101000020E6100000F9BC9D1E8646404007D3CD518953D43F,652,,,,,,,,,,,I reported it and authorities did something,,,,,,On the street_negative,,,,Public transport_negative,,,,22,2018-05-26 09:33:49.826+00,47,"Thefty, due to  lack of  security  lights  and jam  is too much there_x000D_Rahabilitation  of the road  is  needed. _x000D_And  security  lights. _x000D_",,,,,,,female,gender_discrimination_factor,116224,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.317586,32.55096,false,STREET,B1AAA,0.317586,32.55096,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3175857772446048,32.5509597531503|marker-sm-50318A-1&scalebar=true&zoom=15&rand=1883333408",33903,false,Sentema Road,s,,bad,,"Sentema Road, Kampala Central Region",,,,,,,,,,,,,,,Evening,,2018-05-26 09:33:49.841+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/116224,session:0c4e7f42181fddc969857d9221be8429,true
0101000020E61000009EB96B2F204740404E8470304B67D33F,653,,,,,,,,,,,,I reported it but authorities did nothing,,,,,On the street_negative,,,,,,,,15,2018-05-26 09:34:03.989+00,47,"A girl was killed, poor security and lack of security lights, we need security lights and improve on our security ",,,,,,,female,,116226,,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.303729,32.555463,false,STREET,B1AAA,0.303729,32.555463,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3037288510995118,32.55546264147346|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-106966986",33903,false,Rubaga Road,s,,bad,,"Rubaga Road, Kampala Central Region",none,,,student,,,,,,,,,,,Late night,,2018-05-26 09:34:04.013+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/116226,session:4335ffed194177da3302ca6228832120,true
0101000020E6100000A7F868476B474040CB9002C289A3D43F,654,,,,,,,,,,,,,,,,,,On the street_positive,,,,,,,23,2018-05-26 09:34:52.623+00,47,,There are street lights and the security is good because the police post is almost near us.,,,,,,female,,116228,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.322572,32.55788,false,STREET,B1AAA,0.322572,32.55788,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3225717558250248,32.557879513554056|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-469053655",33903,false,Mutesa 1 Road,s,,good,,"Mutesa 1 Road, Kampala Central Region",,,,,,,,,,,,,,,Late night,,2018-05-26 09:34:52.649+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/116228,session:190d552a9560c92a4b860ab24996cca9,true
0101000020E61000004B8650DF3A4540403215C7AA8D5DD33F,655,,,,,,,Going to or from work_negative,,I avoid going there alone,,,,,I told my friend or my family),,,,,,,,,Someone using alcohol or drugs_negative,This happens so often that Iâ€™m just used to it,25,2018-05-26 09:35:19.19+00,47,There are drug users who hide in the unfinished houses and come out in the night to still one of my friends was robed and beaten. Police and security should work had,,,,,,,female,gender_discrimination_factor,116231,,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.302415,32.540918,false,STREET,B1AAA,0.302415,32.540918,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3024152011585497,32.54091821654535|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-164989191",33903,false,Nateete (Wakaliga) Road,s,,bad,,"Nateete (Wakaliga) Road, Kampala Central Region",,,,student,,,,,,,,,,,Evening,,2018-05-26 09:35:19.313+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/116231,session:0a59d6dc1c37c9b541923468a26af14f,true
0101000020E6100000590A6CC1B74640405F984D3AB1C2D43F,657,,,,,,,,,I avoid going there alone,,,,,,,,On the street_negative,,,,,,,,23,2018-05-26 09:36:37.492+00,47,I heard there are thieves around and drug addicts _x000D_We need tight security ,,,,,,,female,,116238,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.324594,32.552675,false,STREET,B1AAA,0.324594,32.552675,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3245941023864799,32.55267516248953|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-468020819",33903,false,Nabulagala Road,s,,bad,,"Nabulagala Road, Kampala Central Region",none,,,,,,,,,,,,,,Late night,,2018-05-26 09:36:37.512+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/116238,session:1bfd8eb7130c8d7116228af1e191c3c0,true
0101000020E61000003CF7219D0847404039931B155495D43F,658,,,,,,,Going to or from work_negative,,,,,,,,,,On the street_negative,,,,,,,This happens so often that Iâ€™m just used to it,20,2018-05-26 09:36:48.251+00,47,"My bag was stolen when I was going to work, there is  no security, more security should be provided",,,,,,,female,,116240,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.32163,32.55497,false,STREET,B1AAA,0.32163,32.55497,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3216302276611665,32.55497030172182|marker-sm-50318A-1&scalebar=true&zoom=15&rand=718361279",33903,false,Nabulagala Road,s,,bad,,"Nabulagala Road, Kampala Central Region",none,,,,,,,,,,,,,,Morning,,2018-05-26 09:52:20.847+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/116240,session:56642e9be8dc91ffd05a62c3e8895e44,true
0101000020E6100000B812B223594740407048C21CC606D43F,660,,,,,,,Going to or from work_negative,,,,,I reported it but authorities did nothing,,,,,On the street_negative,,,,,,,,15,2018-05-26 09:38:48.149+00,47,My Dad was killed at balintuma road. Because the road is very dark. There is  need  for security lights. ,,,,,,,female,,116253,,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.312913,32.557436,false,STREET,B1AAA,0.312913,32.557436,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.31291330084983876,32.557436328405|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-85519315",33903,false,Balintuma Road,s,,bad,My mum reported but the authority did nothing about it ,"Balintuma Road, Kampala Central Region",none,,,student,,,,,,,,,,,Late night,,2018-05-26 09:44:36.14+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/116253,session:ef74f27667a176dd0bae95315027e852,true
0101000020E61000001F9563FEE6464040275087282DABD43F,661,,,,,,,,,I avoid going there alone,,,,,,,,On the street_negative,,,,,,,,24,2018-05-26 09:39:19.712+00,47,"  child mother was killed,   there are many  gangs  of young boys  who take drugs,  enough  security  is needed ",,,,,,,female,,116254,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.322946,32.553922,false,STREET,B1AAA,0.322946,32.553922,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3229462731263563,32.55392246522984|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-442328875",33903,false,Nabulagala Road,s,,bad,,"Nabulagala Road, Kampala Central Region",none,,,,,,,,,,,,,,Late night,,2018-05-26 09:49:05.632+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/116254,session:4b854e23050581b07bddd895ba7fa1a5,true
0101000020E6100000564CDF4AFA464040ACECACAEABEFD23F,662,,,,,,,,,I avoid going there alone,,,,,,,,On the street_negative,,,,,,,,16,2018-05-26 09:39:43.148+00,47,"I was robbed, poor security and many ideal people, security should be improved ",,,,,,,female,,116255,,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.295645,32.554152,false,POINT,P1AAA,0.295645,32.554152,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.2956445,32.5541521|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-1432713282",33903,false,Mega Inn,s,,bad,,"Mega Inn, Kampala Central Region",none,,,student,,,,,,,,,,,Anytime,,2018-05-26 09:39:43.406+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/116255,session:4335ffed194177da3302ca6228832120,true
0101000020E6100000C0DAED03C44640408529640CC7DAD43F,663,,,,,Going to or from school_negative,,Going to or from work_negative,,,,,I reported it but authorities did nothing,,I told my friend or my family),,,On the street_negative,,Out socially_negative,,Public transport_negative,,,,17,2018-05-26 09:40:02.791+00,47,"_x000D_My sister was bitten heavily when she was coming back from work, the place is full of dark corners with no security lights and no security guards so the authority should sensetize peolpe on advantages of security lights and also improve security",,,,,,,female,,116257,,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.325282,32.552117,false,STREET,B1AAA,0.325282,32.552117,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.325282491056217,32.55211749027892|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-1467139195",33903,false,Nabulagala Road,s,,bad,,"Nabulagala Road, Kampala Central Region",none,,,student,,,,,,,,,,,Evening,,2018-05-26 09:40:02.81+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/116257,session:78789d2cc0e46b7da4b90f2809f1e9c6,true
0101000020E6100000AFE53B57604740404DD5334046B9D43F,664,,,,,,,,,,,,,,I told my friend or my family),,,On the street_negative,,,,,,,This happens so often that Iâ€™m just used to it,25,2018-05-26 09:42:15.129+00,47,I heard someone was slapped and robbed from that place _x000D_More police posts are needed in the area ,,,,,,,female,,116268,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.324011,32.557626,false,STREET,B1AAA,0.324011,32.557626,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3240110923013921,32.55762567464351|marker-sm-50318A-1&scalebar=true&zoom=15&rand=163069830",33903,false,Kikaye Road,s,,bad,,"Kikaye Road, Kampala Central Region",none,,,,,,,,,,,,,,Late night,,2018-05-26 09:42:15.174+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/116268,session:1bfd8eb7130c8d7116228af1e191c3c0,true
0101000020E61000005ECD4E7E23474040F98456EA4C9FD33F,665,,,,,,,,Going to or from work_positive,,,,,,,,,,,,,,,,,25,2018-05-26 09:43:14.546+00,47,,"i was closing the shop and a man tried to grab my bag,me and my friend,we were going back home,the security guards at the garage are always available.",,,,,,female,,116277,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.30679,32.555816,false,POINT,P1AAA,0.30679,32.555816,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3067896,32.5558162|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-418047178",33903,false,J Techno Show,s,,good,,"J Techno Show, Kampala Central Region",,,,,,,,,,,,,,,Late night,,2018-05-26 09:43:14.697+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/116277,session:0a59d6dc1c37c9b541923468a26af14f,true
